#{"t_start": 1734309366.4216466, "env_id": "None"}
r,l,t
0.93,7,67.439853
0.99,1,67.440854
0.99,1,67.440854
0.96,4,67.440854
0.98,2,67.443239
0.94,6,67.443239
0.99,1,67.444695
0.96,4,67.444695
0.99,1,67.444695
0.98,2,67.444695
0.85,15,67.444695
0.99,1,67.444695
0.99,1,67.444695
0.89,11,67.444695
0.99,1,67.444695
0.99,1,67.444695
0.99,1,67.444695
0.99,1,67.444695
0.91,9,67.444695
0.97,3,67.444695
0.93,7,67.459188
0.68,32,67.459188
0.89,11,67.46021
0.99,1,67.46021
0.97,3,67.461211
0.99,1,67.466209
0.9,10,67.46821
0.95,5,67.469209
0.88,12,67.470209
0.89,11,67.474209
0.8,20,67.474209
0.89,11,67.475783
0.99,1,67.476808
0.99,1,67.478806
0.94,6,67.478806
0.95,5,67.478806
0.99,1,67.482806
0.99,1,67.482806
0.88,12,67.484806
0.97,3,67.485806
0.97,3,67.490807
0.98,2,67.490807
0.94,6,67.490807
0.94,6,67.492143
0.98,2,67.493019
0.65,35,67.493019
0.94,6,67.493019
0.84,16,67.493019
0.81,19,67.493019
0.93,7,67.493019
0.95,5,67.493019
0.9,10,67.508648
0.99,1,67.508975
0.99,1,67.508975
0.77,23,67.508975
0.69,31,67.508975
0.91,9,67.508975
0.92,8,67.508975
0.98,2,67.508975
0.91,9,67.508975
0.99,1,67.508975
0.95,5,67.508975
0.97,3,67.508975
0.97,3,67.508975
0.97,3,67.508975
0.96,4,67.508975
0.62,38,67.524603
0.95,5,67.524603
0.99,1,67.52563
0.96,4,67.52563
0.93,7,67.52563
0.99,1,67.52563
0.95,5,67.52563
0.98,2,67.52563
0.94,6,67.52563
0.97,3,67.52563
0.86,14,67.52563
0.93,7,67.542462
0.96,4,67.542462
0.71,29,67.542462
0.94,6,67.542462
0.68,32,67.542462
0.99,1,67.542462
0.84,16,67.542462
0.98,2,67.542462
0.92,8,67.542462
0.99,1,67.542462
0.93,7,67.558101
0.75,25,67.558954
0.95,5,67.560877
0.82,18,67.560877
0.76,24,67.560877
0.93,7,67.560877
0.97,3,67.560877
0.97,3,67.560877
0.99,1,67.560877
0.83,17,67.57585
0.97,3,67.57585
